log_line,label
Apr 01 15:40:57 appserver03 sshd[4516]: Accepted password for eve from 192.168.1.16 port 58805 ssh2,normal
Apr 01 17:39:33 dbserver02 sshd[2871]: Accepted password for bob from 192.168.1.11 port 40002 ssh2,normal
Apr 01 04:15:16 dbserver02 sudo: scanner : TTY=pts/0 ; PWD=/home/scanner ; USER=root ; COMMAND=/usr/bin/chmod 777 /etc/passwd,privilege_escalation
Apr 01 09:13:07 appserver03 sshd[3224]: Accepted password for frank from 192.168.1.19 port 40934 ssh2,normal
Apr 01 18:02:33 appserver03 sshd[9808]: Accepted password for dave from 192.168.1.18 port 44647 ssh2,normal
Apr 01 21:45:47 appserver03 sshd[1112]: Accepted password for frank from 192.168.1.25 port 51371 ssh2,normal
Apr 01 10:35:05 dbserver02 CRON[8801]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 21:14:40 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 13:08:21 dbserver02 sshd[3295]: Accepted password for alice from 192.168.1.25 port 54800 ssh2,normal
Apr 01 19:02:45 webserver01 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 11:03:25 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 21:57:16 dbserver02 sshd[6080]: Accepted password for eve from 192.168.1.28 port 58127 ssh2,normal
Apr 01 10:55:21 dbserver02 sshd[1729]: Accepted password for root from 185.220.101.34 port 55709 ssh2,root_login
Apr 01 19:52:11 webserver01 sshd[8624]: Accepted password for bob from 192.168.1.21 port 42784 ssh2,normal
Apr 01 11:35:16 appserver03 sshd[4948]: Accepted password for frank from 192.168.1.29 port 40633 ssh2,normal
Apr 01 06:14:04 dbserver02 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 04:33:26 dbserver02 sshd[3610]: Accepted password for root from 91.240.118.172 port 58978 ssh2,root_login
Apr 01 11:14:55 dbserver02 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 11:01:20 webserver01 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 21:42:57 appserver03 sshd[9381]: Accepted password for grace from 192.168.1.10 port 63885 ssh2,normal
Apr 01 04:46:49 appserver03 sshd[8784]: Accepted password for grace from 192.168.1.15 port 60311 ssh2,after_hours_login
Apr 01 09:34:02 appserver03 CRON[8753]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 21:58:29 webserver01 sshd[6944]: Accepted password for grace from 192.168.1.28 port 51167 ssh2,normal
"Apr 01 14:13:31 dbserver02 adduser[7894]: new user: name=backdoor, UID=63520, GID=41703, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 19:48:56 appserver03 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 06:24:19 dbserver02 sshd[2556]: Accepted password for eve from 192.168.1.16 port 40922 ssh2,normal
Apr 01 05:09:10 webserver01 su[2584]: FAILED su for root by scanner,su_failure
Apr 01 07:58:47 appserver03 sshd[3691]: Accepted password for bob from 192.168.1.12 port 45729 ssh2,normal
Apr 01 08:49:50 webserver01 sshd[4726]: Accepted password for eve from 192.168.1.16 port 58176 ssh2,normal
Apr 01 13:42:01 webserver01 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 21:34:58 webserver01 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 13:52:48 dbserver02 sshd[9322]: Accepted password for dave from 192.168.1.26 port 41828 ssh2,normal
Apr 01 19:46:13 appserver03 sshd[7154]: Accepted password for dave from 192.168.1.17 port 58665 ssh2,normal
Apr 01 08:28:41 appserver03 sshd[1447]: Failed password for botnet from 45.33.32.156 port 54290 ssh2,ssh_brute_force
Apr 01 21:16:00 webserver01 sshd[8159]: Accepted password for grace from 192.168.1.15 port 46345 ssh2,normal
Apr 01 19:27:12 dbserver02 sshd[1968]: Accepted password for alice from 192.168.1.13 port 48055 ssh2,normal
Apr 01 08:43:43 webserver01 systemd-logind[660]: New session 112 of user alice.,normal
Apr 01 04:25:27 appserver03 sshd[8781]: Accepted password for carol from 192.168.1.17 port 43222 ssh2,after_hours_login
Apr 01 11:05:00 webserver01 CRON[4797]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 15:21:36 appserver03 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
"Apr 01 14:00:23 appserver03 adduser[4093]: new user: name=svc_acct, UID=55542, GID=51983, home=/home/svc_acct, shell=/bin/bash",new_user_created
"Apr 01 07:08:18 webserver01 useradd[8501]: new user: name=testadmin, UID=50397, GID=41408, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 21:46:13 appserver03 systemd-logind[207]: New session 8 of user eve.,normal
Apr 01 21:22:40 appserver03 systemd-logind[295]: New session 231 of user alice.,normal
Apr 01 16:12:27 dbserver02 sshd[3102]: Accepted password for alice from 192.168.1.21 port 44055 ssh2,normal
Apr 01 21:37:40 webserver01 sshd[8173]: Accepted password for grace from 192.168.1.18 port 58333 ssh2,normal
"Apr 01 01:00:12 webserver01 adduser[6211]: new user: name=backdoor, UID=43816, GID=25119, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 07:28:27 appserver03 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 21:51:48 appserver03 systemd-logind[716]: New session 393 of user grace.,normal
Apr 01 13:33:00 dbserver02 su[2710]: FAILED su for root by botnet,su_failure
"Apr 01 02:59:35 appserver03 adduser[7028]: new user: name=svc_acct, UID=53569, GID=64243, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 22:47:55 dbserver02 sshd[8814]: Accepted password for carol from 192.168.1.21 port 56935 ssh2,normal
Apr 01 16:17:10 dbserver02 systemd-logind[610]: New session 35 of user bob.,normal
Apr 01 12:59:32 appserver03 sshd[5790]: Accepted password for root from 185.220.101.34 port 47029 ssh2,root_login
Apr 01 11:24:37 dbserver02 sshd[7189]: Accepted password for carol from 192.168.1.22 port 51791 ssh2,normal
Apr 01 11:36:25 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 21:28:15 dbserver02 sshd[1263]: Accepted password for carol from 192.168.1.21 port 53424 ssh2,normal
"Apr 01 21:50:10 dbserver02 adduser[1129]: new user: name=testadmin, UID=27408, GID=6110, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 20:21:37 webserver01 sshd[5717]: Accepted password for carol from 192.168.1.18 port 46861 ssh2,normal
Apr 01 20:09:40 webserver01 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 06:50:40 appserver03 CRON[8613]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 20:07:54 dbserver02 systemd-logind[361]: New session 487 of user alice.,normal
Apr 01 14:54:51 dbserver02 sshd[5239]: Accepted password for bob from 192.168.1.25 port 43326 ssh2,normal
Apr 01 14:20:16 webserver01 sshd[1328]: Accepted password for eve from 192.168.1.24 port 59866 ssh2,normal
Apr 01 17:57:56 appserver03 sshd[3500]: Accepted password for grace from 192.168.1.28 port 63425 ssh2,normal
Apr 01 23:54:35 appserver03 su[1701]: FAILED su for root by dave,su_failure
Apr 01 12:48:15 webserver01 sshd[8696]: Accepted password for eve from 192.168.1.10 port 47400 ssh2,normal
Apr 01 14:10:09 webserver01 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 21:21:04 appserver03 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 09:47:51 appserver03 sshd[4872]: Accepted password for dave from 192.168.1.14 port 51965 ssh2,normal
Apr 01 10:54:58 webserver01 sshd[8003]: Accepted password for frank from 192.168.1.21 port 49023 ssh2,normal
Apr 01 21:18:12 appserver03 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
"Apr 01 16:33:00 appserver03 useradd[6593]: new user: name=testadmin, UID=50289, GID=7949, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 10:55:10 appserver03 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 15:15:52 webserver01 sshd[5278]: Accepted password for frank from 192.168.1.24 port 53438 ssh2,normal
Apr 01 06:35:08 webserver01 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 16:04:44 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 10:26:29 webserver01 sshd[3508]: Accepted password for bob from 192.168.1.25 port 53849 ssh2,normal
Apr 01 21:22:19 dbserver02 sshd[2832]: Accepted password for carol from 192.168.1.12 port 47286 ssh2,normal
Apr 01 09:26:29 dbserver02 sshd[6525]: Accepted password for frank from 192.168.1.10 port 58995 ssh2,normal
Apr 01 12:26:26 webserver01 sshd[6170]: Failed password for invalid user root from 103.253.41.98 port 42830 ssh2,ssh_brute_force
Apr 01 17:53:17 webserver01 sshd[6574]: Accepted password for frank from 192.168.1.16 port 55239 ssh2,normal
Apr 01 20:03:23 dbserver02 CRON[5317]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 10:21:21 appserver03 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 14:15:02 appserver03 sshd[6426]: Accepted password for carol from 192.168.1.24 port 63710 ssh2,normal
Apr 01 20:03:02 webserver01 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 17:36:41 appserver03 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 22:07:32 webserver01 sshd[6279]: Accepted password for dave from 192.168.1.15 port 47805 ssh2,normal
Apr 01 20:24:45 dbserver02 sshd[2122]: Accepted password for frank from 192.168.1.13 port 42872 ssh2,normal
Apr 01 19:51:07 dbserver02 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 06:25:06 appserver03 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 08:41:22 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 17:22:13 webserver01 sshd[6435]: Accepted password for frank from 192.168.1.29 port 46812 ssh2,normal
Apr 01 01:11:24 appserver03 sshd[5176]: Accepted password for grace from 192.168.1.25 port 51038 ssh2,after_hours_login
Apr 01 16:35:09 webserver01 sshd[2489]: Accepted password for grace from 192.168.1.15 port 60810 ssh2,normal
Apr 01 10:15:41 dbserver02 CRON[7053]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 06:03:58 webserver01 sshd[4901]: Accepted password for alice from 192.168.1.26 port 41161 ssh2,normal
Apr 01 16:12:16 appserver03 CRON[6125]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 12:49:44 appserver03 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 09:30:17 dbserver02 sshd[2819]: Accepted password for eve from 192.168.1.17 port 52814 ssh2,normal
Apr 01 03:58:49 webserver01 sshd[3208]: Accepted password for root from 185.220.101.34 port 64855 ssh2,root_login
Apr 01 19:07:46 webserver01 sshd[9870]: Accepted password for carol from 192.168.1.23 port 61857 ssh2,normal
Apr 01 16:41:54 webserver01 sshd[6689]: Accepted password for eve from 192.168.1.10 port 56705 ssh2,normal
Apr 01 12:31:45 appserver03 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 13:37:26 appserver03 systemd-logind[262]: New session 198 of user grace.,normal
Apr 01 16:43:57 appserver03 sshd[3873]: Accepted password for eve from 192.168.1.22 port 53901 ssh2,normal
Apr 01 06:27:39 appserver03 sshd[8987]: Accepted password for alice from 192.168.1.20 port 61669 ssh2,normal
Apr 01 04:59:37 webserver01 sshd[9864]: Accepted password for frank from 185.220.101.34 port 58619 ssh2,after_hours_login
Apr 01 21:14:46 appserver03 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 11:32:27 dbserver02 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 17:27:04 dbserver02 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 03:09:26 dbserver02 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 06:03:07 webserver01 sshd[6547]: Accepted password for carol from 192.168.1.22 port 60047 ssh2,normal
Apr 01 18:57:39 webserver01 pam_unix(sshd:session): session closed for user frank,normal
"Apr 01 05:47:26 dbserver02 useradd[5274]: new user: name=backdoor, UID=29829, GID=63760, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 08:37:07 appserver03 sshd[9269]: Accepted password for dave from 192.168.1.22 port 64979 ssh2,normal
Apr 01 20:04:07 appserver03 su[6264]: FAILED su for root by intruder,su_failure
Apr 01 19:01:30 appserver03 CRON[6373]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 13:27:34 dbserver02 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 21:39:51 webserver01 sshd[4476]: Accepted password for root from 103.253.41.98 port 47916 ssh2,root_login
Apr 01 18:22:02 dbserver02 systemd-logind[549]: New session 58 of user grace.,normal
Apr 01 10:38:17 webserver01 systemd-logind[263]: New session 327 of user bob.,normal
Apr 01 19:40:59 dbserver02 sshd[8714]: Accepted password for root from 45.33.32.156 port 64796 ssh2,root_login
Apr 01 15:43:39 dbserver02 sshd[5521]: Accepted password for alice from 192.168.1.17 port 40133 ssh2,normal
Apr 01 08:34:30 webserver01 sshd[1713]: Accepted password for root from 185.220.101.34 port 47585 ssh2,root_login
Apr 01 15:43:34 appserver03 sshd[7056]: Accepted password for root from 23.129.64.210 port 51107 ssh2,root_login
Apr 01 22:25:41 appserver03 sshd[3792]: Accepted password for carol from 192.168.1.10 port 55093 ssh2,normal
Apr 01 20:59:05 appserver03 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 06:36:22 dbserver02 systemd-logind[117]: New session 341 of user bob.,normal
Apr 01 08:39:23 appserver03 su[7719]: FAILED su for root by bob,su_failure
Apr 01 09:27:22 appserver03 sshd[5093]: Accepted password for frank from 192.168.1.27 port 45493 ssh2,normal
Apr 01 13:07:42 appserver03 sshd[9017]: Accepted password for bob from 192.168.1.25 port 42691 ssh2,normal
Apr 01 11:21:49 appserver03 CRON[5217]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 17:13:06 appserver03 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 23:26:11 appserver03 sshd[6325]: Accepted password for dave from 192.168.1.11 port 41317 ssh2,after_hours_login
Apr 01 11:02:25 webserver01 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/usr/bin/chmod 777 /etc/passwd,privilege_escalation
Apr 01 08:05:29 appserver03 sshd[5544]: Accepted password for dave from 192.168.1.10 port 63155 ssh2,normal
Apr 01 14:01:48 dbserver02 sshd[1659]: Accepted password for frank from 192.168.1.14 port 49341 ssh2,normal
Apr 01 21:46:01 webserver01 systemd-logind[255]: New session 271 of user frank.,normal
Apr 01 23:50:46 webserver01 sshd[5613]: Accepted password for dave from 192.168.1.27 port 51023 ssh2,after_hours_login
Apr 01 02:30:57 dbserver02 su[1234]: FAILED su for root by hacker,su_failure
Apr 01 07:31:16 dbserver02 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 15:24:53 webserver01 su[9526]: FAILED su for root by hacker,su_failure
Apr 01 11:55:09 webserver01 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 10:54:15 appserver03 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 08:22:58 webserver01 sshd[6904]: Accepted password for carol from 192.168.1.16 port 40207 ssh2,normal
Apr 01 07:17:30 appserver03 sshd[7318]: Failed password for invalid user botnet from 198.51.100.77 port 40803 ssh2,ssh_brute_force
Apr 01 22:04:50 dbserver02 sshd[3176]: Accepted password for grace from 192.168.1.14 port 47094 ssh2,normal
Apr 01 10:24:15 dbserver02 sshd[4899]: Accepted password for dave from 192.168.1.24 port 59705 ssh2,normal
Apr 01 21:57:16 dbserver02 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 19:31:48 webserver01 CRON[4337]: pam_unix(cron:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 10:36:08 webserver01 sshd[1499]: Accepted password for grace from 192.168.1.13 port 54848 ssh2,normal
Apr 01 17:23:54 appserver03 sshd[4972]: Accepted password for root from 91.240.118.172 port 40330 ssh2,root_login
Apr 01 04:32:37 appserver03 sshd[6448]: Accepted password for carol from 198.51.100.77 port 64932 ssh2,after_hours_login
Apr 01 07:45:08 appserver03 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/usr/bin/chmod 777 /etc/passwd,privilege_escalation
Apr 01 13:45:34 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 21:51:27 webserver01 systemd-logind[864]: New session 369 of user dave.,normal
Apr 01 07:17:54 webserver01 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 08:56:59 webserver01 sshd[6352]: Accepted password for alice from 192.168.1.22 port 44392 ssh2,normal
Apr 01 06:00:45 webserver01 systemd-logind[900]: New session 444 of user eve.,normal
Apr 01 06:46:57 webserver01 sshd[6813]: Accepted password for eve from 192.168.1.18 port 43254 ssh2,normal
Apr 01 12:52:58 appserver03 sshd[7188]: Accepted password for carol from 192.168.1.27 port 52282 ssh2,normal
Apr 01 21:56:51 dbserver02 sshd[1729]: Accepted password for bob from 192.168.1.12 port 63812 ssh2,normal
Apr 01 09:15:02 appserver03 sshd[1772]: Accepted password for grace from 192.168.1.22 port 60995 ssh2,normal
